case_id,arm_id,R,a,is_baseline_point,source,p_net_MW,rec_frac,q_eng,p_et_MW,p_th_MW,recirc_threshold,wall_load_limit,p_pump_MW
20260829-p-pump-fence:c0104,arm-package-default,6.5,0.95,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,4.198210498639508,0.987624650590122,1.012530417707257,339.23975474086546,1018.7380022248212,0.5,4.05,195.0
20260829-p-pump-fence:c0105,arm-package-default,6.5,1.0,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,34.600772539766716,0.9066314167643037,1.1029840589121889,370.5826022059451,1112.8606672851204,0.5,4.05,195.0
20260829-p-pump-fence:c0106,arm-package-default,6.5,1.05,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,66.56244032659292,0.8350507209815531,1.1975320479031006,403.5327751820545,1211.8101356818452,0.5,4.05,195.0
20260829-p-pump-fence:c0107,arm-package-default,6.5,1.1,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,100.08321385911796,0.7715465969584804,1.2960979984126786,438.0902736691938,1315.5864074149963,0.5,4.05,195.0
20260829-p-pump-fence:c0108,arm-package-default,6.5,1.15,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,135.16309313734172,0.7149991770206682,1.3986030084214955,474.2550976673626,1424.1894824845722,0.5,4.05,195.0
20260829-p-pump-fence:c0109,arm-package-default,6.5,1.2,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,171.802078161264,0.6644669222026343,1.5049658103146968,512.0272471765609,1537.6193608905733,0.5,4.05,195.0
20260829-p-pump-fence:c0110,arm-package-default,6.5,1.25,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,210.00016893088568,0.6191555879220139,1.6151029232509417,551.4067221967894,1655.876042633001,0.5,4.05,195.0
20260829-p-pump-fence:c0111,arm-package-default,6.5,1.3,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,249.757365446206,0.5783928151407841,1.7289288072442504,592.3935227280474,1778.959527711854,0.5,4.05,195.0
20260829-p-pump-fence:c0112,arm-package-default,6.5,1.35,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,291.07366770722507,0.5416073552440045,1.8463560184655927,634.9876487703351,1906.8698161271323,0.5,4.05,195.0
20260829-p-pump-fence:c0113,arm-package-default,6.5,1.4,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,333.9490757139429,0.5083120804577004,1.9672953652794718,679.1891003236524,2039.606907878836,0.5,4.05,195.0
20260829-p-pump-fence:c0114,arm-package-default,6.5,1.45,False,oracle (verify_stellaris via oracle_entry); bounds from generated/inputs,378.3835894663598,0.4780900727191249,2.0916560645414073,724.9978773879998,2177.170802966966,0.5,4.05,195.0
