case_id,arm_id,p_wallplug_heat_MW,R,a,I_coil_A,n_e0,T_i0_keV,eta_source_heat,tau_ratio_ash,is_baseline_point,beta_ok_record,beta_ok_forced,cond_strain_ok_record,cond_strain_ok_forced,net_positive_record,net_positive_forced,peak_field_ok_record,peak_field_ok_forced,recirc_ok_record,recirc_ok_forced,sustainment_ok_record,sustainment_ok_forced,wall_load_ok_record,wall_load_ok_forced,wp_stress_ok_record,wp_stress_ok_forced,p_aux_required_forced,W_th_forced,tau_E_forced,lcoe_forced,wall_load_peak_forced,beta_forced,p_fus_forced,p_aux_required_record,lcoe_record,feasible_record,feasible_forced,ignited_record,ignited_forced,feasible_driven_record,feasible_driven_forced,error
20260904-wall-and-heating:c1051,arm-fence-p100,100.0,12.7,2.0,16000000.0,5.06e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,1.4375496127696579,1331.020635506459,4.923507078942041,227.02868327138867,4.1841458952965604,0.026977892320254836,4184.1458952965595,-2.478978613976892,217.57823507877413,False,False,True,False,False,False,
20260904-wall-and-heating:c1052,arm-fence-p100,100.0,12.7,2.0,16000000.0,3.036e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-30.543099546381427,864.6950906800461,4.765295922945617,409.7729074430862,2.2229530043447108,0.017526137780232844,2222.9530043447103,-21.90709039052473,382.95023046878197,False,False,True,True,False,False,
20260904-wall-and-heating:c1053,arm-fence-p100,100.0,12.7,2.0,16000000.0,3.542e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-42.02461886631272,1002.0584361334845,4.6842046020970685,319.00308394831745,2.7954513701503543,0.02031029712647977,2795.4513701503533,-35.25768572436698,302.4516320215287,False,False,True,True,False,False,
20260904-wall-and-heating:c1054,arm-fence-p100,100.0,12.7,2.0,16000000.0,4.048e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-49.96891248080283,1138.5247178172583,4.615341340529804,267.21622305911325,3.400327404963944,0.02307627426793074,3400.3274049639426,-45.7372676941593,254.79836671650673,False,False,True,True,False,False,
20260904-wall-and-heating:c1055,arm-fence-p100,100.0,12.7,2.0,16000000.0,4.554e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,-53.63391359989839,1274.2294140134447,4.555517359006235,233.5591392601233,4.033763526152627,0.02582681515638254,4033.763526152625,-52.531622033848066,223.7417131377202,False,False,True,True,False,False,
20260904-wall-and-heating:c1056,arm-fence-p100,100.0,12.7,2.0,16000000.0,5.06e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,-52.43759135766368,1409.276502225696,4.502637227608371,210.22057045992904,4.692751669024202,0.028564027267724293,4692.751669024201,-54.999435842034586,202.18884300218156,False,False,True,True,False,False,
20260904-wall-and-heating:c1057,arm-fence-p100,100.0,12.7,2.0,18000000.0,3.036e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,violated,violated,satisfied,satisfied,violated,violated,59.26488944605657,694.3895228122129,8.654872798967357,1122.0370022339075,1.238684351892827,0.011120423909076934,1238.6843518928267,59.04319274909804,978.4436639205243,False,False,False,False,False,False,
20260904-wall-and-heating:c1058,arm-fence-p100,100.0,12.7,2.0,18000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,violated,violated,satisfied,satisfied,violated,violated,82.63664274266824,804.6533883486828,8.508339058956123,729.2208731442742,1.5488341217073975,0.01288626409867698,1548.834121707397,80.531890958872,655.8243436049929,False,False,False,False,False,False,
20260904-wall-and-heating:c1059,arm-fence-p100,100.0,12.7,2.0,18000000.0,4.048e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,violated,violated,satisfied,satisfied,violated,violated,113.06067744943738,914.2330283213,8.383297407269405,544.512622336297,1.8750703069464048,0.014641146636887571,1875.0703069464043,108.7333917994398,497.0167286016283,False,False,False,False,False,False,
20260904-wall-and-heating:c1060,arm-fence-p100,100.0,12.7,2.0,18000000.0,4.554e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,violated,violated,satisfied,satisfied,violated,violated,150.9250735401626,1023.2352681831551,8.27423297646633,440.7548139788504,2.215474391193751,0.016386782298833637,2215.4743911937508,144.0752766104759,406.3384683454652,False,False,False,False,False,False,
20260904-wall-and-heating:c1061,arm-fence-p100,100.0,12.7,2.0,18000000.0,5.06e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,violated,violated,satisfied,satisfied,violated,violated,196.53132282378704,1131.7413444818717,8.177506010155149,371.9925457533055,2.568543716693014,0.018124472061584695,2568.5437166930133,186.89080507909796,345.1216958337237,False,False,False,False,False,False,
20260904-wall-and-heating:c1062,arm-fence-p100,100.0,12.7,2.0,18000000.0,3.036e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,violated,33.98778330279606,758.5799226660663,7.537060309687692,779.3032813970893,1.490146198556742,0.012148412428225494,1490.1461985567414,34.37857192971387,699.9446526262155,False,False,False,False,False,False,
20260904-wall-and-heating:c1063,arm-fence-p100,100.0,12.7,2.0,18000000.0,3.542e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,47.88701685799299,879.0366716891297,7.409452957628936,549.7295209287624,1.8623358734783408,0.01407748835440131,1862.3358734783405,46.13859755178811,502.5836429214286,False,False,False,False,False,False,
20260904-wall-and-heating:c1064,arm-fence-p100,100.0,12.7,2.0,18000000.0,4.048e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,violated,violated,satisfied,satisfied,violated,violated,67.97502161196246,998.749879911176,7.300516653358419,431.79328722705674,2.2536837039026247,0.015994656714824237,2253.683703902624,63.684042129966144,399.0672296742819,False,False,False,False,False,False,
20260904-wall-and-heating:c1065,arm-fence-p100,100.0,12.7,2.0,18000000.0,4.554e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,violated,violated,satisfied,satisfied,violated,violated,94.7147066841211,1117.8359477411857,7.2054678599533375,357.96109307250816,2.661903765090112,0.01790178162444493,2661.9037650901114,87.52506045599569,335.08462337481177,False,False,False,False,False,False,
20260904-wall-and-heating:c1066,arm-fence-p100,100.0,12.7,2.0,18000000.0,5.06e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,violated,violated,satisfied,satisfied,violated,violated,128.46550983431393,1236.3833129613292,7.121148167852221,310.31977302482596,3.0852059954465827,0.019800279385778052,3085.205995446582,118.05893459286915,290.4132457336498,False,False,False,False,False,False,
20260904-wall-and-heating:c1067,arm-fence-p100,100.0,12.7,2.0,18000000.0,3.036e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,16.80386203487592,805.7164896829496,6.858866742147578,636.4679811666489,1.6855511484134489,0.01290328932314678,1685.5511484134486,17.88610361257946,578.935460788833,False,False,False,False,False,False,
20260904-wall-and-heating:c1068,arm-fence-p100,100.0,12.7,2.0,18000000.0,3.542e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,23.920753906454934,933.6582983298931,6.742740185827264,466.50749500940964,2.1062248309852247,0.0149522360614068,2106.2248309852243,22.70079685626297,432.75388091708106,False,False,False,False,False,False,
20260904-wall-and-heating:c1069,arm-fence-p100,100.0,12.7,2.0,18000000.0,4.048e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,36.61122565518684,1060.8116713742486,6.643592217864355,375.18957326109205,2.548501670316157,0.016988556258168502,2548.501670316157,32.63515711563775,348.91610563650033,False,False,False,False,False,False,
20260904-wall-and-heating:c1070,arm-fence-p100,100.0,12.7,2.0,18000000.0,4.554e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,violated,satisfied,satisfied,violated,violated,55.39781762783093,1187.3001377118728,6.557075037695338,317.81633279680045,3.009803620648988,0.019014228188797246,3009.803620648987,48.26500738153106,297.49725677787916,False,False,False,False,False,False,
20260904-wall-and-heating:c1071,arm-fence-p100,100.0,12.7,2.0,18000000.0,5.06e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,violated,violated,satisfied,satisfied,violated,violated,80.6861469594503,1313.217528001902,6.480317530928797,277.07338780124434,3.488112077780068,0.02103075452099033,3488.1120777800666,70.03861435841873,262.3088193679454,False,False,False,False,False,False,
20260904-wall-and-heating:c1072,arm-fence-p100,100.0,12.7,2.0,18000000.0,3.036e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,0.7076725563792365,853.0876496916866,6.272559457182272,538.3561381608869,1.8904698910434583,0.013661923149055363,1890.4698910434577,2.716666554296694,494.1853718867966,False,False,False,False,False,False,
20260904-wall-and-heating:c1073,arm-fence-p100,100.0,12.7,2.0,18000000.0,3.542e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,1.1154654448378096,988.5516622705251,6.166359447577128,408.5975688367112,2.3622567927428584,0.015831335553494256,2362.2567927428577,0.6848859577731901,379.36473767507806,False,False,False,False,False,False,
20260904-wall-and-heating:c1074,arm-fence-p100,100.0,12.7,2.0,18000000.0,4.048e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,6.48278890350889,1123.1809982154855,6.075685741085652,334.45770219708936,2.8582670397552405,0.017987380881255288,2858.26703975524,3.1047640708062545,312.9007452940302,False,False,False,False,False,False,
20260904-wall-and-heating:c1075,arm-fence-p100,100.0,12.7,2.0,18000000.0,4.554e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,17.39615400447974,1257.106439991414,5.996562591966731,285.36172127906616,3.3756098675465185,0.02013215357126819,3375.6098675465173,10.622464746486571,270.04152304613905,False,False,False,False,False,False,
20260904-wall-and-heating:c1076,arm-fence-p100,100.0,12.7,2.0,18000000.0,5.06e+20,18.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,violated,34.31074825884002,1390.4273259336594,5.926364545387619,252.92269310277163,3.9120218326587284,0.022267244494885728,3912.021832658727,23.74092620657848,238.91284018241356,False,False,False,False,False,False,
20260904-wall-and-heating:c1077,arm-fence-p100,100.0,12.7,2.2,13000000.0,3.036e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,23.29140839651683,860.0186516504215,5.364570370690175,426.8737799338825,1.794367431187041,0.02182222296317143,1965.259567490568,32.6402901368852,399.05245921356607,True,True,False,False,True,True,
20260904-wall-and-heating:c1078,arm-fence-p100,100.0,12.7,2.2,13000000.0,3.542e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,33.85769982617916,996.7887147662562,5.272043300868767,327.23977489701116,2.2696389306111713,0.025292643989823727,2485.795019240806,41.819462696264225,308.7592739878984,True,True,False,False,True,True,
20260904-wall-and-heating:c1079,arm-fence-p100,100.0,12.7,2.2,13000000.0,4.048e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,50.757095345193534,1132.6336928330088,5.193846928976076,268.8401055018947,2.774215018684638,0.028739591790445135,3038.4259728450793,56.68830536879648,257.13074332322986,False,False,False,False,False,False,
20260904-wall-and-heating:c1080,arm-fence-p100,100.0,12.7,2.2,13000000.0,4.554e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,satisfied,satisfied,74.68771862377059,1267.6878848540157,5.126197562691634,233.40643065938733,3.304713092242674,0.03216647408507628,3619.4476724562614,78.00796987477702,222.48014332817743,False,False,False,False,False,False,
20260904-wall-and-heating:c1081,arm-fence-p100,100.0,12.7,2.2,13000000.0,5.06e+20,14.63,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,satisfied,satisfied,106.20359452208163,1402.0554359492248,5.066615262191221,209.17647801706357,3.85844672525806,0.03557593346527453,4225.917841949304,106.38567148118352,200.1953648496142,False,False,False,False,False,False,
20260904-wall-and-heating:c1082,arm-fence-p100,100.0,12.7,2.2,13000000.0,3.036e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-15.126256656628755,939.558738867504,4.671413150339812,344.5510657408082,2.162741497874634,0.023840483281631155,2368.7168786245984,-2.5790092485516993,325.18422778555356,True,True,True,True,False,False,
20260904-wall-and-heating:c1083,arm-fence-p100,100.0,12.7,2.2,13000000.0,3.542e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-19.193161841286155,1088.9581664048155,4.59097350463213,272.47042104481085,2.7340325752463794,0.027631363412001394,2994.416630031748,-8.083678905107831,260.83220926240983,True,True,True,True,False,False,
20260904-wall-and-heating:c1084,arm-fence-p100,100.0,12.7,2.2,13000000.0,4.048e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-18.389351610234485,1237.349828320012,4.522961333184346,231.41535852982443,3.340255828404238,0.031396672368934626,3658.3754311094035,-9.485098507218481,222.64667370651512,True,True,True,True,False,False,
20260904-wall-and-heating:c1085,arm-fence-p100,100.0,12.7,2.2,13000000.0,4.554e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,-11.881129593740411,1384.880629670128,4.464098819545515,204.7224637655155,3.977368895530584,0.03514013774008593,4356.165933200163,-5.873622422288918,196.25738491542722,False,True,True,True,False,False,
20260904-wall-and-heating:c1086,arm-fence-p100,100.0,12.7,2.2,13000000.0,5.06e+20,16.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.9924949149174154,1531.6643713757342,4.412237207352037,186.25736882092323,4.642164077032161,0.03886464712452927,5084.274941511413,3.4756593978504497,180.60127941094103,False,False,False,False,False,False,
20260904-wall-and-heating:c1087,arm-fence-p100,100.0,12.7,2.2,13000000.0,3.036e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-41.203361266971456,997.9530807051365,4.2509930693892874,302.9311870884212,2.4477801689700196,0.025322188759672855,2680.9020898243066,-25.739147957121304,287.2636340819578,True,True,True,True,False,False,
20260904-wall-and-heating:c1088,arm-fence-p100,100.0,12.7,2.2,13000000.0,3.542e+20,17.0,0.5,8.0,False,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,-55.78399133633445,1156.6314157474892,4.177828963399801,246.37582508699316,3.0938222927552155,0.02934851307260946,3388.472034922378,-41.717338704541135,235.0762789525664,True,True,True,True,False,False,
