case_id,arm_id,I_coil_A,n_e0,j_wp,p_input_MW,T_i0_keV,is_baseline_point,R,a,availability,discount_rate,lcoe,lcoe_1cfe,p_fus,wall_load,beta,B_axis,B_peak,sigma_wp,eps_cond,wp_side,c_coil,vol_cold,p_cryo,total_capital,magnet_capital,heating_capital,overnight_capital,cas72,fuel,beta_ok,cond_strain_ok,net_positive,peak_field_ok,recirc_ok,sustainment_ok,tbr_ok,wall_load_ok,wp_stress_ok,feasible
20260903-priced-levers:c0052,arm-fence-p50,15400000.0,5.06e+20,90.0,50.0,17.0,False,12.7,1.3,0.85,0.07,231.68952816340294,227.34980365155704,3734.804030084626,4.255569868493794,0.031152452947863275,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,15886146049.037863,5401032000.0,264145000.0,15886146049.037863,172830787.69425714,730075.8305960366,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0056,arm-fence-p50,15400000.0,5.06e+20,90.0,50.0,18.0,False,12.7,1.3,0.85,0.07,211.33052782223137,207.42482920617294,4189.432217457127,4.7735895557293055,0.03298422364884674,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,16467884086.503645,5401032000.0,264145000.0,16467884086.503645,203074100.6161377,818946.1029944598,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0060,arm-fence-p50,15400000.0,5.06e+20,90.0,50.0,19.0,False,12.7,1.3,0.85,0.07,196.37228240723505,192.81113641552867,4658.384636056484,5.3079307865604965,0.034822985588958064,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,17056544156.97107,5401032000.0,264145000.0,17056544156.97107,247823195.86295375,910616.4620711548,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0049,arm-fence-p50,15400000.0,5.5660000000000007e+20,90.0,50.0,14.63,False,12.7,1.3,0.85,0.07,264.3371415660536,259.27870759849947,3194.8681329509322,3.6403475124473776,0.02942620402089835,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,15178415289.145775,5401032000.0,264145000.0,15178415289.145775,130235476.18512115,624529.690720107,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0053,arm-fence-p50,15400000.0,5.5660000000000007e+20,90.0,50.0,17.0,False,12.7,1.3,0.85,0.07,205.54893631938563,201.7907560552732,4376.114389505096,4.986301928307074,0.03415347506561001,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,16703511454.498213,5401032000.0,264145000.0,16703511454.498213,227150586.45335534,855438.5509830372,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0057,arm-fence-p50,15400000.0,5.5660000000000007e+20,90.0,50.0,18.0,False,12.7,1.3,0.85,0.07,189.23450945986568,185.82639944568373,4908.761867730754,5.593219598044875,0.03616168177387322,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,17366652083.23969,5401032000.0,264145000.0,17366652083.23969,266142886.07592618,959559.9578756152,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0061,arm-fence-p50,15400000.0,5.5660000000000007e+20,90.0,50.0,19.0,False,12.7,1.3,0.85,0.07,177.2987480280073,174.17130526741775,5458.652648533377,6.219784906129632,0.038177791414346254,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,18038690141.6598,5401032000.0,264145000.0,18038690141.6598,321875238.106645,1067052.0686524373,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0050,arm-fence-p50,15400000.0,6.072e+20,90.0,50.0,14.63,False,12.7,1.3,0.85,0.07,232.8166421221054,228.42628048685245,3689.2879965952498,4.203707264970161,0.03200180916602438,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,15827235033.542707,5401032000.0,264145000.0,15827235033.542707,159557742.15784928,721178.4009886147,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0054,arm-fence-p50,15400000.0,6.072e+20,90.0,50.0,17.0,False,12.7,1.3,0.85,0.07,186.60597037572845,183.27716839424872,5051.113719736233,5.755420411592,0.037141693328496844,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,17541772606.617874,5401032000.0,264145000.0,17541772606.617874,289472279.44762516,987386.7583590209,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0058,arm-fence-p50,15400000.0,6.072e+20,90.0,50.0,18.0,False,12.7,1.3,0.85,0.07,174.1303785229459,171.09293313923627,5665.871478123212,6.45589748400084,0.039325582130076656,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,18288996554.98814,5401032000.0,264145000.0,18288996554.98814,352053101.04929554,1107559.002325343,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0062,arm-fence-p50,15400000.0,6.072e+20,90.0,50.0,19.0,False,12.7,1.3,0.85,0.07,164.28844846613885,161.48638261388206,6301.020063737716,7.179608597404636,0.0415182927985251,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,19047279544.48289,5401032000.0,264145000.0,19047279544.48289,420931873.1949459,1231717.2252091013,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0051,arm-fence-p50,15400000.0,7.084e+20,90.0,50.0,14.63,False,12.7,1.3,0.85,0.07,193.75392577744145,190.2489449985341,4746.805499407686,5.40868069439838,0.037123330349399096,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,17166373067.873081,5401032000.0,264145000.0,17166373067.873081,254296369.31951058,927900.8857606314,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0055,arm-fence-p50,15400000.0,7.084e+20,90.0,50.0,17.0,False,12.7,1.3,0.85,0.07,161.50156773292227,158.7610428265208,6493.895323552262,7.3993775966434265,0.043083564673300705,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,19275086807.76485,5401032000.0,264145000.0,19275086807.76485,438520378.05387056,1269420.2919232445,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0059,arm-fence-p50,15400000.0,7.084e+20,90.0,50.0,18.0,False,12.7,1.3,0.85,0.07,152.66741298704528,150.1424827176417,7284.138903535817,8.29980951774545,0.04561678315239962,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,20197805623.37751,5401032000.0,264145000.0,20197805623.37751,527893153.77250326,1423896.3322676173,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0063,arm-fence-p50,15400000.0,7.084e+20,90.0,50.0,19.0,False,12.7,1.3,0.85,0.07,146.49364108260616,144.1448250957981,8101.715124936504,9.231385232284598,0.04816067366159904,8.999999999999998,24.899999999999995,565687720.7458168,0.0018856257358193893,0.41365578819969523,25.0,180.30041152263377,0.9730465226337449,21136429888.96622,5401032000.0,264145000.0,21136429888.96622,642440350.6470742,1583715.3305621948,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0068,arm-fence-p50,15400000.0,5.06e+20,118.8271604938272,50.0,17.0,False,12.7,1.3,0.85,0.07,231.64221932405198,227.30346291368033,3734.804030084626,4.255569868493794,0.031152452947863275,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,15884140805.32484,5401032000.0,264145000.0,15884140805.32484,172830787.69425714,730075.8305960366,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0072,arm-fence-p50,15400000.0,5.06e+20,118.8271604938272,50.0,18.0,False,12.7,1.3,0.85,0.07,211.2911295283963,207.38623509361346,4189.432217457127,4.7735895557293055,0.03298422364884674,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,16465878122.647558,5401032000.0,264145000.0,16465878122.647558,203074100.6161377,818946.1029944598,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0076,arm-fence-p50,15400000.0,5.06e+20,118.8271604938272,50.0,19.0,False,12.7,1.3,0.85,0.07,196.33867926556675,192.77821583421726,4658.384636056484,5.3079307865604965,0.034822985588958064,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,17054537572.334558,5401032000.0,264145000.0,17054537572.334558,247823195.86295375,910616.4620711548,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0065,arm-fence-p50,15400000.0,5.5660000000000007e+20,118.8271604938272,50.0,14.63,False,12.7,1.3,0.85,0.07,264.27564829645263,259.21847992195694,3194.8681329509322,3.6403475124473776,0.02942620402089835,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,15176411118.4253,5401032000.0,264145000.0,15176411118.4253,130235476.18512115,624529.690720107,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0069,arm-fence-p50,15400000.0,5.5660000000000007e+20,118.8271604938272,50.0,17.0,False,12.7,1.3,0.85,0.07,205.5120095918783,201.7545805119512,4376.114389505096,4.986301928307074,0.03415347506561001,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,16701505230.73473,5401032000.0,264145000.0,16701505230.73473,227150586.45335534,855438.5509830372,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0073,arm-fence-p50,15400000.0,5.5660000000000007e+20,118.8271604938272,50.0,18.0,False,12.7,1.3,0.85,0.07,189.2034092394583,185.7959301997721,4908.761867730754,5.593219598044875,0.03616168177387322,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,17364645206.412525,5401032000.0,264145000.0,17364645206.412525,266142886.07592618,959559.9578756152,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0077,arm-fence-p50,15400000.0,5.5660000000000007e+20,118.8271604938272,50.0,19.0,False,12.7,1.3,0.85,0.07,177.27198557678827,174.14508310460565,5458.652648533377,6.219784906129632,0.038177791414346254,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,18036682698.2128,5401032000.0,264145000.0,18036682698.2128,321875238.106645,1067052.0686524373,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0066,arm-fence-p50,15400000.0,6.072e+20,118.8271604938272,50.0,14.63,False,12.7,1.3,0.85,0.07,232.76849714958502,228.3791235143142,3689.2879965952498,4.203707264970161,0.03200180916602438,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,15825229869.947792,5401032000.0,264145000.0,15825229869.947792,159557742.15784928,721178.4009886147,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0070,arm-fence-p50,15400000.0,6.072e+20,118.8271604938272,50.0,17.0,False,12.7,1.3,0.85,0.07,186.57606780124195,183.24787065309025,5051.113719736233,5.755420411592,0.037141693328496844,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,17539765573.91239,5401032000.0,264145000.0,17539765573.91239,289472279.44762516,987386.7583590209,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0074,arm-fence-p50,15400000.0,6.072e+20,118.8271604938272,50.0,18.0,False,12.7,1.3,0.85,0.07,174.10492200351692,171.06798891173256,5665.871478123212,6.45589748400084,0.039325582130076656,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,18286988920.420525,5401032000.0,264145000.0,18286988920.420525,352053101.04929554,1107559.002325343,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0078,arm-fence-p50,15400000.0,6.072e+20,118.8271604938272,50.0,19.0,False,12.7,1.3,0.85,0.07,164.26639724860317,161.46477297662844,6301.020063737716,7.179608597404636,0.0415182927985251,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,19045271385.13404,5401032000.0,264145000.0,19045271385.13404,420931873.1949459,1231717.2252091013,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0067,arm-fence-p50,15400000.0,7.084e+20,118.8271604938272,50.0,14.63,False,12.7,1.3,0.85,0.07,193.72124921090705,190.2169318854838,4746.805499407686,5.40868069439838,0.037123330349399096,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,17164366377.269842,5401032000.0,264145000.0,17164366377.269842,254296369.31951058,927900.8857606314,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0071,arm-fence-p50,15400000.0,7.084e+20,118.8271604938272,50.0,17.0,False,12.7,1.3,0.85,0.07,161.4803921060118,158.7402908957304,6493.895323552262,7.3993775966434265,0.043083564673300705,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,19273078504.66281,5401032000.0,264145000.0,19273078504.66281,438520378.05387056,1269420.2919232445,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0075,arm-fence-p50,15400000.0,7.084e+20,118.8271604938272,50.0,18.0,False,12.7,1.3,0.85,0.07,152.64917297642484,150.12460574898998,7284.138903535817,8.29980951774545,0.04561678315239962,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,20195796792.131042,5401032000.0,264145000.0,20195796792.131042,527893153.77250326,1423896.3322676173,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0079,arm-fence-p50,15400000.0,7.084e+20,118.8271604938272,50.0,19.0,False,12.7,1.3,0.85,0.07,146.47766000776886,144.1291598563651,8101.715124936504,9.231385232284598,0.04816067366159904,8.999999999999998,24.899999999999995,650000000.0,0.0021666666666666666,0.35999999999999993,25.0,136.55999999999997,0.8643515999999999,21134420593.951515,5401032000.0,264145000.0,21134420593.951515,642440350.6470742,1583715.3305621948,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,False
20260903-priced-levers:c0080,arm-fence-p50,15400000.0,5.06e+20,130.0,50.0,14.63,False,12.7,1.3,0.85,0.07,307.06482395921114,301.0732798909792,2725.3631229489465,3.105376639122585,0.026839612876848863,8.999999999999998,24.899999999999995,679872027.6831323,0.0022662400922771075,0.34418242032610913,25.0,124.82336182336182,0.8351860541310541,14542322170.7354,5401032000.0,264145000.0,14542322170.7354,95898253.47855279,532751.311617728,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,satisfied,False
20260903-priced-levers:c0084,arm-fence-p50,15400000.0,5.06e+20,130.0,50.0,17.0,False,12.7,1.3,0.85,0.07,231.62936108674063,227.2908679892485,3734.804030084626,4.255569868493794,0.031152452947863275,8.999999999999998,24.899999999999995,679872027.6831323,0.0022662400922771075,0.34418242032610913,25.0,124.82336182336182,0.8351860541310541,15883589645.141268,5401032000.0,264145000.0,15883589645.141268,172830787.69425714,730075.8305960366,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0088,arm-fence-p50,15400000.0,5.06e+20,130.0,50.0,18.0,False,12.7,1.3,0.85,0.07,211.28041528829624,207.375739719731,4189.432217457127,4.7735895557293055,0.03298422364884674,8.999999999999998,24.899999999999995,679872027.6831323,0.0022662400922771075,0.34418242032610913,25.0,124.82336182336182,0.8351860541310541,16465326769.246534,5401032000.0,264145000.0,16465326769.246534,203074100.6161377,818946.1029944598,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
20260903-priced-levers:c0092,arm-fence-p50,15400000.0,5.06e+20,130.0,50.0,19.0,False,12.7,1.3,0.85,0.07,196.3295369406907,192.76925937558343,4658.384636056484,5.3079307865604965,0.034822985588958064,8.999999999999998,24.899999999999995,679872027.6831323,0.0022662400922771075,0.34418242032610913,25.0,124.82336182336182,0.8351860541310541,17053986052.373882,5401032000.0,264145000.0,17053986052.373882,247823195.86295375,910616.4620711548,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,satisfied,False
